CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,42,"42: Total Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices",0
2,423,"423: Durable Goods",1
3,4231,"4231: Motor Vehicle and Motor Vehicle Parts and Supplies",2
4,4232,"4232: Furniture and Home Furnishings",2
5,4233,"4233: Lumber and Other Construction Materials",2
6,4234,"4234: Professional and Commercial Equipment and Supplies",2
7,42343,"42343: Computer and Computer Peripheral Equipment and Software",3
8,4235,"4235: Metals and Minerals, Except Petroleum",2
9,4236,"4236: Household Appliances and Electrical and Electronic Goods",2
10,4237,"4237: Hardware, and Plumbing and Heating Equipment and Supplies",2
11,4238,"4238: Machinery, Equipment, and Supplies",2
12,4239,"4239: Miscellaneous Durable Goods",2
13,424,"424: Nondurable Goods",1
14,4241,"4241: Paper and Paper Products",2
15,4242,"4242: Drugs and Druggists' Sundries",2
16,4243,"4243: Apparel, Piece Goods, and Notions",2
17,4244,"4244: Grocery and Related Products",2
18,4245,"4245: Farm Product Raw Materials",2
19,4246,"4246: Chemicals and Allied Products",2
20,4247,"4247: Petroleum and Petroleum Products",2
21,4248,"4248: Beer, Wine, and Distilled Alcoholic Beverages",2
22,4249,"4249: Miscellaneous Nondurable Goods",2


"DATA TYPES"
dt_idx,dt_code,dt_desc,dt_unit
1,SM,"Sales - Monthly",MLN$
2,IM,"Inventories - Monthly",MLN$
3,IR,"Inventories/Sales Ratio",RATIO
4,MPCSM,"Sales - Monthly Percent Change",PCT
5,MPCIM,"Inventories - Monthly Percent Change",PCT


"ERROR TYPES"
et_idx,et_code,et_desc,et_unit
1,E_SM,"CV of Sales - Monthly",PCT
2,E_IM,"CV of Inventories - Monthly",PCT
3,E_IR,"SE of Inventories/Sales Ratio",RATIO
4,E_MPCIM,"SE of Inventories - Monthly Percent Change",PCT
5,E_MPCSM,"SE of Sales - Monthly Percent Change",PCT


"GEO LEVELS"
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


"TIME PERIODS"
per_idx,per_name
1,1,1,0,1,0,138830
1,2,1,0,1,0,64380
1,3,1,0,1,0,11551
1,4,1,0,1,0,2297
1,5,1,0,1,0,3574
1,6,1,0,1,0,10661
1,8,1,0,1,0,5742
1,9,1,0,1,0,8932
1,10,1,0,1,0,3304
1,11,1,0,1,0,10731
1,12,1,0,1,0,7588
1,13,1,0,1,0,74450
1,14,1,0,1,0,4151
1,15,1,0,1,0,5897
1,16,1,0,1,0,4982
1,17,1,0,1,0,22506
1,18,1,0,1,0,9867
1,19,1,0,1,0,3116
1,20,1,0,1,0,11322
1,21,1,0,1,0,3459
1,22,1,0,1,0,9150
1,1,2,0,1,0,192050
1,2,2,0,1,0,117702
1,3,2,0,1,0,21314
1,4,2,0,1,0,4276
1,5,2,0,1,0,5218
1,6,2,0,1,0,16991
1,8,2,0,1,0,9243
1,9,2,0,1,0,15657
1,10,2,0,1,0,6921
1,11,2,0,1,0,26337
1,12,2,0,1,0,11745
1,13,2,0,1,0,74348
1,14,2,0,1,0,4271
1,15,2,0,1,0,9007
1,16,2,0,1,0,10010
1,17,2,0,1,0,17073
1,18,2,0,1,0,10226
1,19,2,0,1,0,3386
1,20,2,0,1,0,3983
1,21,2,0,1,0,4724
1,22,2,0,1,0,11668
1,1,3,0,1,0,1.38
1,2,3,0,1,0,1.83
1,3,3,0,1,0,1.85
1,4,3,0,1,0,1.86
1,5,3,0,1,0,1.46
1,6,3,0,1,0,1.59
1,8,3,0,1,0,1.61
1,9,3,0,1,0,1.75
1,10,3,0,1,0,2.09
1,11,3,0,1,0,2.45
1,12,3,0,1,0,1.55
1,13,3,0,1,0,1.00
1,14,3,0,1,0,1.03
1,15,3,0,1,0,1.53
1,16,3,0,1,0,2.01
1,17,3,0,1,0,0.76
1,18,3,0,1,0,1.04
1,19,3,0,1,0,1.09
1,20,3,0,1,0,0.35
1,21,3,0,1,0,1.37
1,22,3,0,1,0,1.28
2,1,1,0,1,1,144206
2,2,1,0,1,1,69749
2,3,1,0,1,1,12942
2,4,1,0,1,1,2533
2,5,1,0,1,1,4166
2,6,1,0,1,1,10541
2,8,1,0,1,1,5834
2,9,1,0,1,1,9460
2,10,1,0,1,1,3650
2,11,1,0,1,1,11692
2,12,1,0,1,1,8931
2,13,1,0,1,1,74457
2,14,1,0,1,1,3958
2,15,1,0,1,1,5473
2,16,1,0,1,1,5215
2,17,1,0,1,1,23062
2,18,1,0,1,1,8908
2,19,1,0,1,1,3147
2,20,1,0,1,1,10823
2,21,1,0,1,1,4323
2,22,1,0,1,1,9548
2,1,2,0,1,1,189335
2,2,2,0,1,1,118137
2,3,2,0,1,1,21285
2,4,2,0,1,1,4390
2,5,2,0,1,1,5052
2,6,2,0,1,1,16650
2,8,2,0,1,1,9410
2,9,2,0,1,1,15651
2,10,2,0,1,1,7055
2,11,2,0,1,1,26339
2,12,2,0,1,1,12305
2,13,2,0,1,1,71198
2,14,2,0,1,1,4192
2,15,2,0,1,1,8451
2,16,2,0,1,1,9885
2,17,2,0,1,1,17109
2,18,2,0,1,1,7928
2,19,2,0,1,1,3523
2,20,2,0,1,1,4007
2,21,2,0,1,1,4898
2,22,2,0,1,1,11205
2,1,3,0,1,1,1.31
2,2,3,0,1,1,1.69
2,3,3,0,1,1,1.64
2,4,3,0,1,1,1.73
2,5,3,0,1,1,1.21
2,6,3,0,1,1,1.58
2,8,3,0,1,1,1.61
2,9,3,0,1,1,1.65
2,10,3,0,1,1,1.93
2,11,3,0,1,1,2.25
2,12,3,0,1,1,1.38
2,13,3,0,1,1,0.96
2,14,3,0,1,1,1.06
2,15,3,0,1,1,1.54
2,16,3,0,1,1,1.90
2,17,3,0,1,1,0.74
2,18,3,0,1,1,0.89
2,19,3,0,1,1,1.12
2,20,3,0,1,1,0.37
2,21,3,0,1,1,1.13
2,22,3,0,1,1,1.17
2,1,1,0,1,0,132921
2,2,1,0,1,0,63487
2,3,1,0,1,0,11984
2,4,1,0,1,0,2259
2,5,1,0,1,0,3545
2,6,1,0,1,0,9740
2,8,1,0,1,0,5431
2,9,1,0,1,0,8779
2,10,1,0,1,0,3230
2,11,1,0,1,0,10570
2,12,1,0,1,0,7949
2,13,1,0,1,0,69434
2,14,1,0,1,0,3657
2,15,1,0,1,0,5112
2,16,1,0,1,0,5236
2,17,1,0,1,0,21494
2,18,1,0,1,0,8578
2,19,1,0,1,0,3012
2,20,1,0,1,0,10217
2,21,1,0,1,0,3458
2,22,1,0,1,0,8670
2,1,2,0,1,0,191913
2,2,2,0,1,0,118349
2,3,2,0,1,0,22115
2,4,2,0,1,0,4350
2,5,2,0,1,0,5108
2,6,2,0,1,0,16550
2,8,2,0,1,0,9306
2,9,2,0,1,0,15557
2,10,2,0,1,0,7062
2,11,2,0,1,0,26365
2,12,2,0,1,0,11936
2,13,2,0,1,0,73564
2,14,2,0,1,0,4175
2,15,2,0,1,0,8789
2,16,2,0,1,0,9796
2,17,2,0,1,0,16784
2,18,2,0,1,0,9974
2,19,2,0,1,0,3565
2,20,2,0,1,0,3895
2,21,2,0,1,0,4731
2,22,2,0,1,0,11855
2,1,3,0,1,0,1.44
2,2,3,0,1,0,1.86
2,3,3,0,1,0,1.85
2,4,3,0,1,0,1.93
2,5,3,0,1,0,1.44
2,6,3,0,1,0,1.70
2,8,3,0,1,0,1.71
2,9,3,0,1,0,1.77
2,10,3,0,1,0,2.19
2,11,3,0,1,0,2.49
2,12,3,0,1,0,1.50
2,13,3,0,1,0,1.06
2,14,3,0,1,0,1.14
2,15,3,0,1,0,1.72
2,16,3,0,1,0,1.87
2,17,3,0,1,0,0.78
2,18,3,0,1,0,1.16
2,19,3,0,1,0,1.18
2,20,3,0,1,0,0.38
2,21,3,0,1,0,1.37
2,22,3,0,1,0,1.37
2,1,5,0,1,1,0.5
2,2,5,0,1,1,0.3
2,3,5,0,1,1,1.2
2,4,5,0,1,1,1.0
2,5,5,0,1,1,-2.8
2,6,5,0,1,1,-0.1
2,8,5,0,1,1,2.4
2,9,5,0,1,1,-0.6
2,10,5,0,1,1,0.3
2,11,5,0,1,1,-0.6
2,12,5,0,1,1,1.9
2,13,5,0,1,1,0.8
2,14,5,0,1,1,2.3
2,15,5,0,1,1,1.6
2,16,5,0,1,1,1.9
2,17,5,0,1,1,0.8
2,18,5,0,1,1,1.3
2,19,5,0,1,1,2.1
2,20,5,0,1,1,-1.3
2,21,5,0,1,1,-1.6
2,22,5,0,1,1,0.1
2,1,5,0,1,0,-0.1
2,2,5,0,1,0,0.5
2,3,5,0,1,0,3.8
2,4,5,0,1,0,1.7
2,5,5,0,1,0,-2.1
2,6,5,0,1,0,-2.6
2,8,5,0,1,0,0.7
2,9,5,0,1,0,-0.6
2,10,5,0,1,0,2.0
2,11,5,0,1,0,0.1
2,12,5,0,1,0,1.6
2,13,5,0,1,0,-1.1
2,14,5,0,1,0,-2.2
2,15,5,0,1,0,-2.4
2,16,5,0,1,0,-2.1
2,17,5,0,1,0,-1.7
2,18,5,0,1,0,-2.5
2,19,5,0,1,0,5.3
2,20,5,0,1,0,-2.2
2,21,5,0,1,0,0.1
2,22,5,0,1,0,1.6
2,1,4,0,1,1,0.9
2,2,4,0,1,1,2.8
2,3,4,0,1,1,2.3
2,4,4,0,1,1,0.0
2,5,4,0,1,1,4.7
2,6,4,0,1,1,1.8
2,8,4,0,1,1,2.4
2,9,4,0,1,1,-0.1
2,10,4,0,1,1,-0.1
2,11,4,0,1,1,5.1
2,12,4,0,1,1,6.3
2,13,4,0,1,1,-0.9
2,14,4,0,1,1,-1.4
2,15,4,0,1,1,-0.3
2,16,4,0,1,1,-1.2
2,17,4,0,1,1,0.9
2,18,4,0,1,1,0.8
2,19,4,0,1,1,0.3
2,20,4,0,1,1,-1.4
2,21,4,0,1,1,0.5
2,22,4,0,1,1,-6.6
2,1,4,0,1,0,-4.3
2,2,4,0,1,0,-1.4
2,3,4,0,1,0,3.7
2,4,4,0,1,0,-1.7
2,5,4,0,1,0,-0.8
2,6,4,0,1,0,-8.6
2,8,4,0,1,0,-5.4
2,9,4,0,1,0,-1.7
2,10,4,0,1,0,-2.2
2,11,4,0,1,0,-1.5
2,12,4,0,1,0,4.8
2,13,4,0,1,0,-6.7
2,14,4,0,1,0,-11.9
2,15,4,0,1,0,-13.3
2,16,4,0,1,0,5.1
2,17,4,0,1,0,-4.5
2,18,4,0,1,0,-13.1
2,19,4,0,1,0,-3.3
2,20,4,0,1,0,-9.8
2,21,4,0,1,0,0.0
2,22,4,0,1,0,-5.2
3,1,5,0,1,1,0.6
3,2,5,0,1,1,0.3
3,3,5,0,1,1,1.3
3,4,5,0,1,1,-0.8
3,5,5,0,1,1,0.8
3,6,5,0,1,1,-3.2
3,8,5,0,1,1,-0.4
3,9,5,0,1,1,-0.3
3,10,5,0,1,1,-0.5
3,11,5,0,1,1,1.6
3,12,5,0,1,1,2.1
3,13,5,0,1,1,1.2
3,14,5,0,1,1,2.3
3,15,5,0,1,1,-0.1
3,16,5,0,1,1,4.4
3,17,5,0,1,1,0.8
3,18,5,0,1,1,0.2
3,19,5,0,1,1,3.0
3,20,5,0,1,1,0.3
3,21,5,0,1,1,3.3
3,22,5,0,1,1,-0.6
3,1,5,0,1,0,-0.4
3,2,5,0,1,0,-0.4
3,3,5,0,1,0,-1.5
3,4,5,0,1,0,0.0
3,5,5,0,1,0,5.2
3,6,5,0,1,0,-3.6
3,8,5,0,1,0,0.9
3,9,5,0,1,0,-2.4
3,10,5,0,1,0,0.1
3,11,5,0,1,0,1.9
3,12,5,0,1,0,0.1
3,13,5,0,1,0,-0.5
3,14,5,0,1,0,4.6
3,15,5,0,1,0,-4.6
3,16,5,0,1,0,3.7
3,17,5,0,1,0,0.7
3,18,5,0,1,0,-9.4
3,19,5,0,1,0,3.7
3,20,5,0,1,0,-1.3
3,21,5,0,1,0,4.2
3,22,5,0,1,0,0.1
3,1,4,0,1,1,0.8
3,2,4,0,1,1,0.7
3,3,4,0,1,1,0.7
3,4,4,0,1,1,0.9
3,5,4,0,1,1,-0.8
3,6,4,0,1,1,0.3
3,8,4,0,1,1,0.3
3,9,4,0,1,1,-1.5
3,10,4,0,1,1,-0.8
3,11,4,0,1,1,4.7
3,12,4,0,1,1,-0.4
3,13,4,0,1,1,0.8
3,14,4,0,1,1,1.2
3,15,4,0,1,1,0.8
3,16,4,0,1,1,-2.1
3,17,4,0,1,1,-0.1
3,18,4,0,1,1,2.5
3,19,4,0,1,1,1.6
3,20,4,0,1,1,2.8
3,21,4,0,1,1,-2.9
3,22,4,0,1,1,2.1
3,1,4,0,1,0,13.4
3,2,4,0,1,0,16.0
3,3,4,0,1,0,19.0
3,4,4,0,1,0,19.0
3,5,4,0,1,0,16.3
3,6,4,0,1,0,13.3
3,8,4,0,1,0,16.6
3,9,4,0,1,0,7.9
3,10,4,0,1,0,7.4
3,11,4,0,1,0,25.9
3,12,4,0,1,0,12.9
3,13,4,0,1,0,10.9
3,14,4,0,1,0,12.2
3,15,4,0,1,0,9.9
3,16,4,0,1,0,6.4
3,17,4,0,1,0,8.3
3,18,4,0,1,0,15.3
3,19,4,0,1,0,12.1
3,20,4,0,1,0,9.0
3,21,4,0,1,0,15.7
3,22,4,0,1,0,15.6
3,1,1,0,1,1,145306
3,2,1,0,1,1,70226
3,3,1,0,1,1,13032
3,4,1,0,1,1,2555
3,5,1,0,1,1,4132
3,6,1,0,1,1,10575
3,8,1,0,1,1,5854
3,9,1,0,1,1,9317
3,10,1,0,1,1,3621
3,11,1,0,1,1,12244
3,12,1,0,1,1,8896
3,13,1,0,1,1,75080
3,14,1,0,1,1,4007
3,15,1,0,1,1,5515
3,16,1,0,1,1,5105
3,17,1,0,1,1,23047
3,18,1,0,1,1,9130
3,19,1,0,1,1,3197
3,20,1,0,1,1,11128
3,21,1,0,1,1,4199
3,22,1,0,1,1,9752
3,1,2,0,1,1,190547
3,2,2,0,1,1,118464
3,3,2,0,1,1,21565
3,4,2,0,1,1,4355
3,5,2,0,1,1,5092
3,6,2,0,1,1,16120
3,8,2,0,1,1,9374
3,9,2,0,1,1,15609
3,10,2,0,1,1,7018
3,11,2,0,1,1,26769
3,12,2,0,1,1,12562
3,13,2,0,1,1,72083
3,14,2,0,1,1,4288
3,15,2,0,1,1,8440
3,16,2,0,1,1,10321
3,17,2,0,1,1,17241
3,18,2,0,1,1,7944
3,19,2,0,1,1,3628
3,20,2,0,1,1,4020
3,21,2,0,1,1,5060
3,22,2,0,1,1,11141
3,1,3,0,1,1,1.31
3,2,3,0,1,1,1.69
3,3,3,0,1,1,1.65
3,4,3,0,1,1,1.70
3,5,3,0,1,1,1.23
3,6,3,0,1,1,1.52
3,8,3,0,1,1,1.60
3,9,3,0,1,1,1.68
3,10,3,0,1,1,1.94
3,11,3,0,1,1,2.19
3,12,3,0,1,1,1.41
3,13,3,0,1,1,0.96
3,14,3,0,1,1,1.07
3,15,3,0,1,1,1.53
3,16,3,0,1,1,2.02
3,17,3,0,1,1,0.75
3,18,3,0,1,1,0.87
3,19,3,0,1,1,1.13
3,20,3,0,1,1,0.36
3,21,3,0,1,1,1.21
3,22,3,0,1,1,1.14
3,1,1,0,1,0,150672
3,2,1,0,1,0,73672
3,3,1,0,1,0,14257
3,4,1,0,1,0,2688
3,5,1,0,1,0,4124
3,6,1,0,1,0,11040
3,8,1,0,1,0,6334
3,9,1,0,1,0,9475
3,10,1,0,1,0,3469
3,11,1,0,1,0,13309
3,12,1,0,1,0,8976
3,13,1,0,1,0,77000
3,14,1,0,1,0,4103
3,15,1,0,1,0,5620
3,16,1,0,1,0,5570
3,17,1,0,1,0,23277
3,18,1,0,1,0,9888
3,19,1,0,1,0,3376
3,20,1,0,1,0,11139
3,21,1,0,1,0,4002
3,22,1,0,1,0,10025
3,1,2,0,1,0,191112
3,2,2,0,1,0,117933
3,3,2,0,1,0,21781
3,4,2,0,1,0,4351
3,5,2,0,1,0,5372
3,6,2,0,1,0,15959
3,8,2,0,1,0,9393
3,9,2,0,1,0,15188
3,10,2,0,1,0,7067
3,11,2,0,1,0,26876
3,12,2,0,1,0,11946
3,13,2,0,1,0,73179
3,14,2,0,1,0,4365
3,15,2,0,1,0,8389
3,16,2,0,1,0,10156
3,17,2,0,1,0,16896
3,18,2,0,1,0,9040
3,19,2,0,1,0,3697
3,20,2,0,1,0,3843
3,21,2,0,1,0,4928
3,22,2,0,1,0,11865
3,1,3,0,1,0,1.27
3,2,3,0,1,0,1.60
3,3,3,0,1,0,1.53
3,4,3,0,1,0,1.62
3,5,3,0,1,0,1.30
3,6,3,0,1,0,1.45
3,8,3,0,1,0,1.48
3,9,3,0,1,0,1.60
3,10,3,0,1,0,2.04
3,11,3,0,1,0,2.02
3,12,3,0,1,0,1.33
3,13,3,0,1,0,0.95
3,14,3,0,1,0,1.06
3,15,3,0,1,0,1.49
3,16,3,0,1,0,1.82
3,17,3,0,1,0,0.73
3,18,3,0,1,0,0.91
3,19,3,0,1,0,1.10
3,20,3,0,1,0,0.35
3,21,3,0,1,0,1.23
3,22,3,0,1,0,1.18
4,1,1,0,1,1,145381
4,2,1,0,1,1,71014
4,3,1,0,1,1,12876
