index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CUUS0000SAG      ,CUUS0000SAG      ,"Other goods and services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,106.0,109.7,112.6,116.3,119.6,123.2,126.4,130.5,134.6,139.5,144.7,150.6,155.7,162.3,168.3,174.9,180.2,186.4,192.2,193.6,196.2,200.9,204.3,209.4,213.2,217.7,221.8,227.8,234.1,241.4,255.3,261.3,268.5,273.6,278.9,286.4,290.8,295.7,297.6,299.9,303.1,306.4,311.3,315.4,319.8,323.6,331.451,335.206,342.512,348.25,362.29,374.881,379.001,383.582,385.599,388.85,392.525,396.265,399.275,402.728,406.656,409.539,412.813,416.982,420.851,425.294,430.193,434.976,440.563,444.064,448.42,454.146,460.691,464.113,471.811,481.847
CUUS0000SAG1     ,CUUS0000SAG1     ,"Personal care in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.2,105.4,107.3,109.3,111.4,112.4,114.2,116.0,118.2,120.6,123.8,126.1,129.4,131.4,134.2,135.6,137.7,138.9,140.5,142.5,143.9,145.3,146.3,148.0,149.6,150.7,152.2,153.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.454,231.671,233.035,235.019,237.967,238.691,241.277,245.652
CUUS0000SAGC     ,CUUS0000SAGC     ,"Other goods in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.158,101.727,102.047,102.625,103.474,104.17,104.444,105.376,106.403,107.088,107.534,107.947,108.704,109.126,110.334,111.801,112.474,112.224,113.433,115.14,116.616,116.823,119.253,121.271
CUUS0000SAGS     ,CUUS0000SAGS     ,"Other personal services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.745,101.583,102.345,103.507,104.623,105.884,107.197,108.096,109.149,109.99,111.262,113.029,114.329,116.271,117.66,118.725,121.04,123.186,124.281,125.601,127.61,129.204,130.865,134.157
CUUS0000SEGA     ,CUUS0000SEGA     ,"Tobacco and smoking products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,108.7,111.6,114.9,118.5,122.7,126.7,131.3,136.0,142.6,149.0,159.9,169.0,176.2,186.8,198.6,206.8,215.4,224.3,236.3,220.5,218.7,221.4,223.7,227.8,231.1,234.4,240.1,247.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.745,1073.161,1100.005,1131.877,1156.307,1186.802,1235.342,1277.525
CUUS0000SEGA01   ,CUUS0000SEGA01   ,"Cigarettes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.866,438.901,450.107,463.915,475.03,488.081,508.79,527.39
CUUS0000SEGA02   ,CUUS0000SEGA02   ,"Tobacco products other than cigarettes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.837,274.337,279.801,283.357,283.449,288.251,296.718,301.011
CUUS0000SEGB     ,CUUS0000SEGB     ,"Personal care products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.797,161.107,160.661,160.746,160.337,159.789,159.874,159.548
CUUS0000SEGB01   ,CUUS0000SEGB01   ,"Hair, dental, shaving, and miscellaneous personal care products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.191,102.479,102.861,103.181,103.717,103.841,103.534,104.11
CUUS0000SEGB02   ,CUUS0000SEGB02   ,"Cosmetics, perfume, bath, nail preparations and implements in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.54,185.099,183.082,182.572,180.273,178.656,179.506,177.502
CUUS0000SEGC     ,CUUS0000SEGC     ,"Personal care services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.164,266.271,269.392,273.316,278.893,287.454,293.974,301.107
CUUS0000SEGC01   ,CUUS0000SEGC01   ,"Haircuts and other personal care services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.963,162.469,164.373,166.767,170.17,175.394,179.372,183.725
CUUS0000SEGD     ,CUUS0000SEGD     ,"Miscellaneous personal services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.619,443.902,447.074,450.722,456.643,456.698,459.428,471.279
CUUS0000SEGD01   ,CUUS0000SEGD01   ,"Legal services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.757,363.732,364.506,365.002,368.328,369.114,370.837,377.925
CUUS0000SEGD02   ,CUUS0000SEGD02   ,"Funeral expenses in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.693,333.782,336.443,339.388,342.254,344.39,347.609,349.992
CUUS0000SEGD03   ,CUUS0000SEGD03   ,"Laundry and dry cleaning services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.064,170.846,174.19,177.405,179.662,180.698,183.944,192.646
CUUS0000SEGD04   ,CUUS0000SEGD04   ,"Apparel services other than laundry and dry cleaning in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.555,191.669,195.608,200.026,206.131,208.952,210.175,213.815
CUUS0000SEGD05   ,CUUS0000SEGD05   ,"Financial services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.22,363.935,363.532,364.948,372.033,367.341,365.327,375.046
CUUS0000SEGE     ,CUUS0000SEGE     ,"Miscellaneous personal goods in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.207,72.845,73.637,74.972,77.638,73.659,75.842,77.942
CUUS0000SS33032  ,CUUS0000SS33032  ,"Stationery, stationery supplies, gift wrap in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.077,146.255,149.356,153.513,160.082,153.013,160.29,165.476
CUUSN000SAG      ,CUUSN000SAG      ,"Other goods and services in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.6,112.5,115.1,118.4,120.9,123.5,126.9,128.6,130.7,131.0,130.9,132.5,133.7,135.9,137.9,139.7,141.3,145.902,147.996,151.418,154.382,162.508,169.646,171.353,173.834,174.776,176.112,177.673,178.75,179.782,181.399,182.939,184.566,187.114,188.368,190.638,192.969,195.452,197.4,200.07,201.257,202.897,205.846,209.656,211.272,214.57,218.554
CUUSN000SAGC     ,CUUSN000SAGC     ,"Other goods in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.207,101.986,102.63,103.309,103.987,104.385,104.489,105.632,106.216,107.231,108.458,108.741,110.047,110.448,112.213,113.533,114.484,113.952,115.404,117.411,119.459,119.876,122.569,124.366
CUUSN000SAGS     ,CUUSN000SAGS     ,"Other personal services in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.616,101.634,102.061,102.984,104.177,105.089,106.299,107.009,108.287,109.166,110.974,112.247,113.595,116.068,117.167,118.104,120.407,122.58,122.948,124.338,126.795,128.369,129.399,132.37
CUUSS000SAG      ,CUUSS000SAG      ,"Other goods and services in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S03,,,,,,,101.5,104.9,108.4,112.3,116.7,121.7,125.8,131.0,135.5,141.1,145.6,150.8,155.7,157.5,159.4,163.2,165.4,169.5,172.1,175.3,178.7,183.6,188.1,192.9,202.9,207.8,213.3,217.1,221.0,226.7,230.5,234.6,236.7,239.6,241.9,245.0,248.8,251.6,255.1,258.1,263.169,265.366,270.915,274.863,282.831,289.986,293.048,296.286,297.472,299.805,302.663,306.072,308.638,311.167,314.42,316.417,317.525,321.639,323.397,326.246,329.83,333.913,338.119,341.708,345.808,349.421,352.637,355.134,361.453,370.346
CUUSS000SAGC     ,CUUSS000SAGC     ,"Other goods in Size Class A, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.935,101.439,101.321,101.681,102.647,103.511,103.88,104.743,106.108,106.584,106.303,106.69,106.783,107.212,108.047,109.808,110.16,110.351,111.188,112.437,113.041,112.931,114.975,117.343
CUUSS000SAGS     ,CUUSS000SAGS     ,"Other personal services in Size Class A, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.761,101.527,102.389,103.57,104.582,105.981,107.281,108.151,109.069,109.918,110.819,113.037,114.077,115.538,117.112,118.185,120.534,122.631,124.508,125.737,127.242,128.841,131.107,134.686
