index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PRS30006042      ,PRS30006042      ,4,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,1.2,0.1,-1.8,4.0,3.7,5.6,4.3,3.9,7.0,4.8,4.2,2.7,-4.7,1.0,1.3,2.5,3.9,1.6,2.9,-4.5,-12.4,7.0,2.9,1.2,1.9,1.1,-1.2,-0.3,-0.2,2.0,-2.2,-6.7,6.5
PRS30006043      ,PRS30006043      ,4,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.426,67.089,67.926,67.961,66.728,69.415,71.98,76.034,79.332,82.419,88.177,92.366,96.265,98.835,94.145,95.08,96.312,98.702,102.547,104.231,107.276,102.416,89.737,96.03,98.836,100.0,101.915,103.063,101.877,101.608,101.434,103.436,101.198,94.46,100.561
PRS30006051      ,PRS30006051      ,5,1,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5.5,2.5,-1.5,4.4,4.2,7.0,7.1,3.9,6.1,1.7,3.9,4.6,-5.6,0.1,3.1,7.8,10.6,5.8,6.8,2.3,-17.9,12.3,11.5,2.9,2.0,0.7,-7.0,-2.2,3.6,6.4,-2.4,-8.1,
PRS30006052      ,PRS30006052      ,5,2,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5.5,2.5,-1.5,4.4,4.2,7.0,7.1,3.9,6.1,1.7,3.9,4.6,-5.6,0.1,3.1,7.8,10.6,5.8,6.8,2.3,-17.9,12.3,11.5,2.9,2.0,0.7,-7.0,-2.2,3.6,6.4,-2.4,-8.1,
PRS30006053      ,PRS30006053      ,5,Index base: 2012 = 100,1987-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.159,43.509,45.92,47.083,46.384,48.437,50.493,54.016,57.842,60.069,63.714,64.802,67.357,70.462,66.537,66.582,68.674,74.059,81.894,86.636,92.535,94.618,77.653,87.173,97.212,100.0,101.958,102.656,95.512,93.432,96.756,102.969,100.491,92.358,
PRS30006061      ,PRS30006061      ,6,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.0,2.1,0.9,4.6,2.5,4.1,3.3,2.6,3.9,5.7,4.1,5.6,-3.7,-4.1,0.2,3.1,2.6,3.2,2.2,-1.4,-10.0,1.2,3.8,4.1,1.3,4.4,3.5,0.6,4.2,4.1,2.6,-0.3,7.8
PRS30006062      ,PRS30006062      ,6,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.0,2.1,0.9,4.6,2.5,4.1,3.3,2.6,3.9,5.7,4.1,5.6,-3.7,-4.1,0.2,3.1,2.6,3.2,2.2,-1.4,-10.0,1.2,3.8,4.1,1.3,4.4,3.5,0.6,4.2,4.1,2.6,-0.3,7.8
PRS30006063      ,PRS30006063      ,6,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.787,65.14,67.725,69.179,69.79,73.019,74.874,77.956,80.494,82.605,85.81,90.743,94.433,99.743,96.022,92.117,92.304,95.199,97.641,100.743,102.969,101.538,91.397,92.538,96.07,100.0,101.338,105.771,109.491,110.102,114.734,119.478,122.561,122.191,131.758
PRS30006081      ,PRS30006081      ,8,1,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.4,2.7,-2.7,4.3,5.2,8.5,9.0,4.4,7.1,-0.1,3.9,4.1,-6.5,2.2,4.5,10.0,14.0,6.8,8.5,3.5,-20.6,16.4,14.0,2.5,2.1,-0.4,-10.3,-3.2,3.3,7.3,-4.2,-11.2,
PRS30006082      ,PRS30006082      ,8,2,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.4,2.7,-2.7,4.3,5.2,8.5,9.0,4.4,7.1,-0.1,3.9,4.1,-6.5,2.2,4.5,10.0,14.0,6.8,8.5,3.5,-20.6,16.4,14.0,2.5,2.1,-0.4,-10.3,-3.2,3.3,7.3,-4.2,-11.2,
PRS30006083      ,PRS30006083      ,8,Index base: 2012 = 100,1987-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.914,36.961,39.32,40.394,39.298,40.996,43.112,46.769,50.984,53.247,57.026,56.95,59.161,61.598,57.612,58.852,61.521,67.659,77.128,82.366,89.377,92.523,73.492,85.549,97.557,100.0,102.146,101.712,91.28,88.385,91.313,97.972,93.81,83.327,
PRS30006091      ,PRS30006091      ,9,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.6,3.3,2.0,4.9,2.5,3.0,3.7,4.0,4.8,4.4,5.9,3.5,1.9,8.7,6.5,3.1,5.1,0.9,4.7,-0.3,0.6,7.0,1.0,-1.2,1.1,-0.4,-2.1,-0.3,-1.1,0.1,-1.9,0.2,3.2
PRS30006092      ,PRS30006092      ,9,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.6,3.3,2.0,4.9,2.5,3.0,3.7,4.0,4.8,4.4,5.9,3.5,1.9,8.7,6.5,3.1,5.1,0.9,4.7,-0.3,0.6,7.0,1.0,-1.2,1.1,-0.4,-2.1,-0.3,-1.1,0.1,-1.9,0.2,3.2
PRS30006093      ,PRS30006093      ,9,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.115,45.597,45.888,47.399,48.36,50.729,51.997,53.552,55.515,57.725,60.523,63.187,66.918,69.25,70.55,76.694,81.677,84.204,88.492,89.245,93.415,93.089,93.608,100.194,101.164,100.0,101.112,100.66,98.56,98.218,97.097,97.185,95.298,95.449,98.5
PRS30006101      ,PRS30006101      ,10,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.3,5.5,4.8,5.5,1.4,1.5,2.6,2.7,1.8,5.4,5.7,6.5,3.0,3.3,5.3,3.8,3.7,2.4,3.9,2.9,3.3,1.3,1.8,1.7,0.5,2.8,2.5,0.5,3.2,2.2,2.8,7.0,4.5
PRS30006102      ,PRS30006102      ,10,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.3,5.5,4.8,5.5,1.4,1.5,2.6,2.7,1.8,5.4,5.7,6.5,3.0,3.3,5.3,3.8,3.7,2.4,3.9,2.9,3.3,1.3,1.8,1.7,0.5,2.8,2.5,0.5,3.2,2.2,2.8,7.0,4.5
PRS30006103      ,PRS30006103      ,10,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.567,44.272,45.753,48.248,50.58,53.363,54.087,54.906,56.328,57.855,58.899,62.077,65.644,69.886,71.957,74.304,78.279,81.216,84.258,86.259,89.664,92.291,95.34,96.55,98.333,100.0,100.539,103.305,105.926,106.429,109.827,112.257,115.416,123.471,129.057
PRS30006111      ,PRS30006111      ,11,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.7,2.1,2.7,0.6,-1.1,-1.4,-1.0,-1.2,-2.9,1.0,-0.1,2.9,1.1,-5.0,-1.1,0.6,-1.3,1.5,-0.7,3.3,2.7,-5.4,0.9,2.9,-0.6,3.2,4.7,0.8,4.4,2.1,4.8,6.8,1.3
PRS30006112      ,PRS30006112      ,11,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.7,2.1,2.7,0.6,-1.1,-1.4,-1.0,-1.2,-2.9,1.0,-0.1,2.9,1.1,-5.0,-1.1,0.6,-1.3,1.5,-0.7,3.3,2.7,-5.4,0.9,2.9,-0.6,3.2,4.7,0.8,4.4,2.1,4.8,6.8,1.3
PRS30006113      ,PRS30006113      ,11,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.352,97.095,99.705,101.792,104.589,105.191,104.02,102.528,101.464,100.226,97.316,98.243,98.097,100.919,101.994,96.884,95.839,96.451,95.216,96.654,95.985,99.143,101.85,96.363,97.201,100.0,99.434,102.628,107.474,108.36,113.111,115.509,121.11,129.358,131.023
PRS30006131      ,PRS30006131      ,13,1,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.1,2.7,-0.9,0.3,1.4,2.7,4.5,0.5,0.1,-4.7,-0.3,1.4,-1.8,1.1,3.2,7.3,9.7,5.1,5.4,8.4,-9.3,8.8,10.8,1.3,0.2,-1.5,-9.2,-2.9,3.5,5.2,-2.1,-4.8,
PRS30006132      ,PRS30006132      ,13,2,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.1,2.7,-0.9,0.3,1.4,2.7,4.5,0.5,0.1,-4.7,-0.3,1.4,-1.8,1.1,3.2,7.3,9.7,5.1,5.4,8.4,-9.3,8.8,10.8,1.3,0.2,-1.5,-9.2,-2.9,3.5,5.2,-2.1,-4.8,
PRS30006133      ,PRS30006133      ,13,Index base: 2012 = 100,1987-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.64,55.092,57.886,59.438,58.893,59.06,59.894,61.51,64.267,64.605,64.672,61.657,61.456,62.324,61.195,61.898,63.877,68.549,75.212,79.022,83.315,90.34,81.897,89.085,98.706,100.0,100.226,98.69,89.598,86.987,90.022,94.717,92.699,88.214,
PRS30006141      ,PRS30006141      ,14,1,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.2,2.5,0.3,0.4,0.5,1.3,2.6,0.0,-0.9,-2.9,-0.3,1.9,-0.9,-0.9,1.8,5.2,6.4,4.1,3.8,7.1,-6.3,4.9,8.4,1.7,0.0,-0.4,-5.9,-1.9,3.7,4.4,-0.2,-1.5,
PRS30006142      ,PRS30006142      ,14,2,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.2,2.5,0.3,0.4,0.5,1.3,2.6,0.0,-0.9,-2.9,-0.3,1.9,-0.9,-0.9,1.8,5.2,6.4,4.1,3.8,7.1,-6.3,4.9,8.4,1.7,0.0,-0.4,-5.9,-1.9,3.7,4.4,-0.2,-1.5,
PRS30006143      ,PRS30006143      ,14,Index base: 2012 = 100,1987-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.333,64.852,67.604,69.28,69.512,69.779,70.148,71.042,72.911,72.883,72.257,70.158,69.971,71.292,70.675,70.028,71.304,75.033,79.86,83.119,86.259,92.386,86.534,90.776,98.356,100.0,100.042,99.605,93.752,91.953,95.388,99.549,99.301,97.774,
PRS30006151      ,PRS30006151      ,15,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.0,0.5,1.2,2.9,-1.1,-0.6,0.2,0.0,-0.4,4.0,3.5,3.0,0.1,1.7,3.0,1.0,0.3,-0.8,1.1,-0.9,3.7,-0.4,-1.3,-0.4,-0.9,1.0,2.4,-0.8,1.0,-0.2,1.0,5.7,-0.1
PRS30006152      ,PRS30006152      ,15,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.0,0.5,1.2,2.9,-1.1,-0.6,0.2,0.0,-0.4,4.0,3.5,3.0,0.1,1.7,3.0,1.0,0.3,-0.8,1.1,-0.9,3.7,-0.4,-1.3,-0.4,-0.9,1.0,2.4,-0.8,1.0,-0.2,1.0,5.7,-0.1
PRS30006153      ,PRS30006153      ,15,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.376,82.688,81.875,82.283,83.231,85.68,84.708,84.231,84.379,84.419,84.123,87.478,90.576,93.265,93.37,94.919,97.776,98.776,99.119,98.286,99.349,98.477,102.085,101.703,100.415,100.0,99.072,100.102,102.465,101.64,102.678,102.452,103.46,109.316,109.165
PRS30006161      ,PRS30006161      ,16,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.7,1.6,1.8,5.8,3.6,4.3,2.9,4.0,6.0,3.9,5.9,3.0,-0.1,8.8,6.3,3.9,4.4,2.2,4.7,-1.0,-1.3,10.1,1.6,-0.7,1.3,-0.2,-2.4,-0.3,-1.1,0.4,-3.2,-1.7,4.9
PRS30006162      ,PRS30006162      ,16,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.7,1.6,1.8,5.8,3.6,4.3,2.9,4.0,6.0,3.9,5.9,3.0,-0.1,8.8,6.3,3.9,4.4,2.2,4.7,-1.0,-1.3,10.1,1.6,-0.7,1.3,-0.2,-2.4,-0.3,-1.1,0.4,-3.2,-1.7,4.9
PRS30006163      ,PRS30006163      ,16,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.899,44.918,45.224,45.928,46.732,49.447,51.223,53.426,54.969,57.173,60.628,62.979,66.672,68.642,68.564,74.629,79.322,82.431,86.088,88.013,92.152,91.229,90.067,99.159,100.708,100.0,101.279,101.077,98.675,98.407,97.324,97.671,94.553,92.952,97.5
PRS30006171      ,PRS30006171      ,17,1,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.5,-0.4,2.4,0.2,-1.6,-2.7,-3.6,-1.2,-2.1,4.0,0.1,1.0,1.9,-4.1,-2.8,-4.4,-7.2,-2.5,-4.3,-3.6,9.7,-9.8,-6.9,1.2,-0.6,3.7,11.3,2.8,0.6,-2.1,5.1,8.5,
PRS30006172      ,PRS30006172      ,17,2,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.5,-0.4,2.4,0.2,-1.6,-2.7,-3.6,-1.2,-2.1,4.0,0.1,1.0,1.9,-4.1,-2.8,-4.4,-7.2,-2.5,-4.3,-3.6,9.7,-9.8,-6.9,1.2,-0.6,3.7,11.3,2.8,0.6,-2.1,5.1,8.5,
PRS30006173      ,PRS30006173      ,17,Index base: 2012 = 100,1987-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.368,149.716,147.484,146.929,150.463,150.749,148.287,144.32,139.162,137.517,134.679,140.03,140.198,141.557,144.314,138.351,134.409,128.545,119.228,116.283,111.275,107.314,117.7,106.154,98.826,100.0,99.392,103.035,114.636,117.842,118.581,116.033,121.962,132.302,
PRS31006011      ,PRS31006011      ,1,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5,-2.2,-4.8,-2.7,-0.3,2.0,2.6,0.9,1.9,2.0,-1.0,0.6,-4.9,-8.3,-5.3,-0.3,0.5,0.2,-1.8,-4.0,-13.6,-3.0,2.6,2.6,0.9,1.8,1.0,-0.7,0.5,2.4,1.3,-6.0,1.5
PRS31006012      ,PRS31006012      ,1,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5,-2.2,-4.8,-2.7,-0.3,2.0,2.6,0.9,1.9,2.0,-1.0,0.6,-4.9,-8.3,-5.3,-0.3,0.5,0.2,-1.8,-4.0,-13.6,-3.0,2.6,2.6,0.9,1.8,1.0,-0.7,0.5,2.4,1.3,-6.0,1.5
PRS31006013      ,PRS31006013      ,1,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.733,146.537,147.281,143.981,137.12,133.416,133.012,135.711,139.207,140.485,143.107,145.911,144.437,145.311,138.151,126.647,119.917,119.525,120.073,120.295,118.077,113.395,97.965,94.978,97.457,100.0,100.913,102.726,103.795,103.065,103.535,105.974,107.343,100.874,102.4
PRS31006021      ,PRS31006021      ,2,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.3,-1.8,-0.5,1.0,1.4,1.5,-1.0,0.0,1.1,-1.1,-0.2,-0.7,-2.3,0.1,0.0,0.9,-0.7,0.9,0.0,-0.5,-1.9,2.9,0.9,0.4,0.2,0.4,-0.5,0.3,0.1,-0.2,-1.3,-2.3,1.3
PRS31006022      ,PRS31006022      ,2,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.3,-1.8,-0.5,1.0,1.4,1.5,-1.0,0.0,1.1,-1.1,-0.2,-0.7,-2.3,0.1,0.0,0.9,-0.7,0.9,0.0,-0.5,-1.9,2.9,0.9,0.4,0.2,0.4,-0.5,0.3,0.1,-0.2,-1.3,-2.3,1.3
PRS31006023      ,PRS31006023      ,2,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.722,99.635,99.379,97.581,97.12,98.129,99.528,101.028,100.062,100.106,101.254,100.165,100.002,99.342,97.097,97.224,97.244,98.09,97.404,98.317,98.279,97.787,95.887,98.71,99.619,100.0,100.23,100.602,100.13,100.479,100.589,100.411,99.112,96.87,98.165
PRS31006031      ,PRS31006031      ,3,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.2,-4.0,-5.2,-1.7,1.1,3.6,1.6,1.0,3.0,0.9,-1.2,-0.1,-7.1,-8.2,-5.3,0.5,-0.2,1.1,-1.9,-4.4,-15.3,-0.2,3.6,3.0,1.1,2.2,0.6,-0.4,0.6,2.2,0.0,-8.2,2.9
PRS31006032      ,PRS31006032      ,3,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.2,-4.0,-5.2,-1.7,1.1,3.6,1.6,1.0,3.0,0.9,-1.2,-0.1,-7.1,-8.2,-5.3,0.5,-0.2,1.1,-1.9,-4.4,-15.3,-0.2,3.6,3.0,1.1,2.2,0.6,-0.4,0.6,2.2,0.0,-8.2,2.9
PRS31006033      ,PRS31006033      ,3,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.458,146.002,146.366,140.497,133.171,130.919,132.383,137.107,139.293,140.634,144.902,146.151,144.44,144.356,134.14,123.131,116.611,117.243,116.956,118.271,116.045,110.886,93.936,93.754,97.085,100.0,101.145,103.344,103.93,103.559,104.145,106.409,106.389,97.716,100.521
PRS31006041      ,PRS31006041      ,4,1,1988-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,1.0,-0.8,-3.4,5.1,5.0,8.1,7.2,6.7,9.5,7.6,6.3,3.8,-6.0,-0.4,1.8,2.4,4.9,3.1,3.6,-5.2,-18.3,9.3,4.9,3.0,2.6,3.0,-1.0,-1.4,0.7,2.4,-3.2,-8.0,8.6
PRS31006042      ,PRS31006042      ,4,2,1987-Q02,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,1.0,-0.8,-3.4,5.1,5.0,8.1,7.2,6.7,9.5,7.6,6.3,3.8,-6.0,-0.4,1.8,2.4,4.9,3.1,3.6,-5.2,-18.3,9.3,4.9,3.0,2.6,3.0,-1.0,-1.4,0.7,2.4,-3.2,-8.0,8.6
PRS31006043      ,PRS31006043      ,4,Index base: 2012 = 100,1987-Q01,2022-Q01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.267,58.277,58.876,58.401,56.406,59.294,62.247,67.317,72.143,76.948,84.28,90.65,96.343,99.958,93.969,93.554,95.234,97.54,102.309,105.523,109.336,103.649,84.72,92.587,97.102,100.0,102.605,105.645,104.57,103.153,103.854,106.352,102.908,94.628,102.781
PRS31006051      ,PRS31006051      ,5,1,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,4.2,0.2,-2.4,6.0,6.1,9.6,7.5,4.4,7.9,4.0,3.9,2.0,-8.1,-1.4,1.6,5.7,7.4,5.7,5.1,-2.3,-19.4,11.2,7.6,4.0,3.0,4.2,-1.0,-1.5,2.6,5.3,-2.1,-6.0,
PRS31006052      ,PRS31006052      ,5,2,1988-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,4.2,0.2,-2.4,6.0,6.1,9.6,7.5,4.4,7.9,4.0,3.9,2.0,-8.1,-1.4,1.6,5.7,7.4,5.7,5.1,-2.3,-19.4,11.2,7.6,4.0,3.0,4.2,-1.0,-1.5,2.6,5.3,-2.1,-6.0,
PRS31006053      ,PRS31006053      ,5,Index base: 2012 = 100,1987-Q05,2020-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.137,52.395,54.57,54.663,53.374,56.571,60.005,65.783,70.723,73.867,79.688,82.864,86.115,87.846,80.73,79.621,80.9,85.519,91.812,97.055,101.99,99.667,80.337,89.371,96.157,100.0,103.049,107.356,106.267,104.677,107.352,113.065,110.675,104.073,
